Index,Fuel Type Code,Street Address,State,Latitude,Longitude
32805,ELEC,300 East 5th Street,CA,33.748783,-117.865797
32806,ELEC,7501 Leesburg Place,VA,38.902531,-77.203257
32807,ELEC,5959 Shellmound Street,CA,37.840281,-122.294041
32808,ELEC,11410 Century Oaks Terrace,TX,30.402497,-97.724726
32809,ELEC,255 2nd Street,CA,37.794181,-122.272388
32810,ELEC,5001 North Riverside Drive,CA,36.832117,-119.908476
32811,ELEC,66 Church St,PA,39.830426,-77.901206
32812,ELEC,7101 Democracy Blvd,MD,39.024313,-77.147601
32813,ELEC,15900 La Cantera Pkwy,TX,29.591904,-98.611084
32814,ELEC,15900 La Cantera Pkwy,TX,29.593688,-98.614609
32815,ELEC,15900 La Cantera Pkwy,TX,29.594392,-98.614574
32816,ELEC,15900 La Cantera Pkwy,TX,29.593942,-98.616783
32817,ELEC,15900 La Cantera Pkwy,TX,29.593073,-98.616108
32818,ELEC,2975 Van Buren Blvd,CA,33.909489,-117.436178
32819,ELEC,28577 Avenue 12,CA,36.924196,-120.026783
32820,ELEC,18123 Alderwood Mall Pkwy,WA,47.833778,-122.268338
32821,CNG,141 Sutton Steam Plant Rd,NC,34.28252976,-77.96360326
32822,ELEC,300 Aquarium Dr,OK,36.01898819,-95.95800042
32823,ELEC,224 Lamm St,MN,44.16196,-94.013086
32824,ELEC,3434 N Broadway Ave,IL,41.944195,-87.645488
32825,ELEC,200 Bloomfield Ave,CT,41.793924,-72.716383
32826,ELEC,12 Main St,CT,41.352602,-72.389958
32827,ELEC,700 Summit Ave,PA,40.094055,-75.126448
32828,ELEC,118 Main St,MA,42.08596278,-71.40014903
32829,ELEC,355 E Central St,MA,42.080249,-71.380815
32830,ELEC,100 South St,MA,42.077381,-72.042089
32831,ELEC,20 Cedar St,NY,41.928591,-74.004355
32832,ELEC,1032 South St,MA,42.408304,-73.265547
32833,E85,9010 Market St,OH,40.98748,-80.6633
32834,E85,25 Gantzer Ridge Rd,WV,40.060644,-80.589249
32835,E85,134 Boardman Poland Rd,OH,41.024565,-80.656272
32836,E85,2381 S Hermitage Rd,PA,41.201612,-80.45561
32837,E85,300 Racetrack Rd,PA,40.21702886,-80.201822
32838,E85,20 W Waterloo Rd,OH,41.02782,-81.527883
32839,E85,306 Ann St,WV,39.266723,-81.563523
32840,E85,1102 7th St,WV,39.263303,-81.544644
32841,E85,120 Piedmont Ave NE,GA,33.757679,-84.382599
32842,E85,7039 Mableton Pkwy SE,GA,33.781578,-84.53716
32843,E85,4001 APD 40,TN,35.13636,-84.90755275
32844,E85,1565 25th St NW,TN,35.189851,-84.882968
32845,E85,1596 New Salem Hwy,TN,35.824367,-86.416383
32846,E85,2927 Old Fort Pkwy,TN,35.843883,-86.450318
32847,E85,1080 Crossings Blvd,TN,35.7406,-86.939027
32848,E85,2121 Medical Center Pkwy,TN,35.857466,-86.432918
32849,E85,1077 W Main St,TN,36.306467,-86.655294
32850,E85,1770 Lee Victory Pkwy,TN,35.93849224,-86.52941323
32851,E85,943 Green Lea Blvd,TN,36.35758574,-86.50235514
32852,E85,405 S Cumberland St,TN,36.199441,-86.291657
32853,E85,1015 W Mockingbird Ln,TX,32.816104,-96.872647
32854,E85,4320 FM 2181,TX,33.129422,-97.043169
32855,E85,371 E Stacy Rd,TX,33.129926,-96.646261
32856,E85,7332 LA Highway 1 S,LA,30.362573,-91.261755
32857,E85,7812 Adairsville Hwy,GA,34.376669,-84.917061
32858,E85,1328 E Main St,GA,34.173601,-84.763377
32859,E85,5780 Peachtree Pkwy,GA,33.961528,-84.226581
32860,E85,1321 Oconee St,GA,33.947883,-83.35749
32861,E85,27877 Juban Rd,LA,30.47040892,-90.91966234
32862,E85,4665 Dalmore Rd,WI,43.19426478,-89.33849481
32863,E85,1350 Water Wheel Dr,WI,43.16828577,-89.46104841
32864,E85,5420 Willow Rd,WI,43.151026,-89.414313
32865,E85,S63W13510 Janesville Rd,WI,42.92874,-88.084383
32866,E85,1945 136th St W,MN,44.757133,-93.303337
32867,E85,415 Hester St E,MN,44.42760344,-93.19818154
32868,E85,2600 11th St E,MN,44.770096,-94.127926
32869,E85,8513 5th St N,MN,44.9583686,-92.93307504
32870,E85,8090 County Rd 50,MN,45.086235,-93.732899
32871,E85,212 2nd St SW,MN,45.122163,-95.045568
32872,E85,459 Debruin Rd,WI,44.256288,-88.294098
32873,E85,8690 US Highway 51 N,WI,45.886773,-89.703319
32874,E85,1517 Wisconsin Ave,WI,43.949301,-88.084822
32875,E85,1112 N Knowles Ave,WI,45.132751,-92.535435
32876,E85,1100 Avent Ferry Rd,NC,35.639138,-78.844649
32877,E85,765 Benner Pike,PA,40.836096,-77.802329
32878,E85,802 Winchester Dr,NC,35.97458605,-80.03467273
32879,E85,4401 Burlington Rd,NC,36.089967,-79.701506
32880,E85,1281 N Main St,PA,41.209051,-79.367786
32881,E85,3014 Route 219,PA,41.710707,-78.694168
32882,E85,38 S Market St,PA,40.86107558,-76.54933384
32883,E85,1023 Charlotte Hwy,NC,35.671823,-80.854271
32884,E85,4261 State Route 43,OH,41.106418,-81.349022
32885,E85,1398 West Ave,TN,35.959616,-85.041113
32886,E85,2624 S Rutherford Blvd,TN,35.826052,-86.349984
32887,E85,770 E Main St,TN,36.327785,-86.561573
32888,E85,6008 Highway 31 W,TN,36.62855631,-86.56634595
32889,E85,616 S Main St,KY,37.04397,-86.209504
32890,E85,4355 State Highway 58,TN,35.084507,-85.20331
32891,E85,408 1st Ave SE,AR,36.418996,-94.453116
32892,E85,450 S Sanfa Fe Dr,CO,39.70912671,-104.9954599
32893,E85,441 Flyway Pt,CO,38.82641292,-104.7275127
32894,E85,13704 E 106th St N,OK,36.30735,-95.820046
32895,E85,233 Wildcat Way,WI,42.98652532,-89.55262048
32896,E85,745 Palm Bay Rd NE,FL,28.035878,-80.650714
32897,E85,9518 Pulaski Hwy,MD,39.352388,-76.455386
32898,E85,6035 Som Center Rd,OH,41.605338,-81.439558
32899,E85,8500 Perry Hwy,PA,40.560525,-80.039324
32900,E85,398 E Roy Furman Hwy,PA,39.898213,-80.135081
32901,E85,1865 Mileground Rd,WV,39.649281,-79.921765
32902,E85,5323 Ramsey St,NC,35.132703,-78.877623
32903,E85,2 Parrish Dr,NC,35.82216,-79.821283
32904,E85,405 E 25th Ave,PA,40.534691,-78.401126
32905,E85,5346 Greenvillage Rd,PA,39.992456,-77.608907
32906,E85,5064 Route 30 E,PA,40.30073,-79.490802
32907,E85,6272 State Route 819,PA,40.1216,-79.558512
32908,E85,91 Erford Rd,PA,40.258682,-76.918093
32909,E85,1508 Cedar Cliff Dr,PA,40.229074,-76.891438
32910,E85,6100 York Rd,PA,39.871244,-77.028185
32911,E85,1105 Grindstone Rd,PA,40.011126,-79.864644
32912,E85,101 Kumar Ct,NC,35.746118,-78.736564
32913,E85,307-317 Magee Ave,PA,40.633606,-78.64608
32914,E85,4354 Business 220,PA,40.052968,-78.510203
32915,E85,7116 Highway 22,LA,30.168532,-90.878658
32916,E85,29843 SR 54,FL,28.242347,-82.32136
32917,E85,168 Kings Bay Rd,GA,30.77931062,-81.62225077
32918,E85,2901 Newnan Crossing Blvd E,GA,33.359754,-84.752705
32919,E85,3010 Pine Island Rd NE,FL,26.68161976,-81.90618034
32920,E85,3310 NE 8th St,FL,25.47744,-80.428024
32921,E85,5225 University Blvd,FL,30.268617,-81.614116
32922,E85,8715 Baymeadows Rd,FL,30.221276,-81.577022
32923,E85,6803 Conway Rd,FL,28.464958,-81.328532
32924,E85,5502 Orangethorpe Ave,CA,33.858426,-118.037221
32925,E85,5000 Westminster Blvd,CA,33.759074,-118.04207
32926,E85,11470 Edinger Ave,CA,33.730606,-117.928996
32927,E85,1201 S State College,CA,33.817748,-117.889691
32928,E85,601 W Imperial Hwy,CA,33.917697,-117.952225
32929,E85,170 Hidden Valley Pkwy,CA,33.897743,-117.561095
32930,E85,101 E Las Tunas Dr,CA,34.103142,-118.099377
32931,ELEC,2323 Grand Canal Boulevard,CA,37.984877,-121.336342
32932,ELEC,399 Main Ave,CT,41.145173,-73.427402
32933,ELEC,332-342 E 34th St,NY,40.7440113,-73.9741155
32934,ELEC,4669 W Irlo Bronson Memorial Hwy,FL,28.3170451,-81.4686981
32935,ELEC,1818 Fannin Speedway,TX,29.6600283,-95.4066744
32936,ELEC,7125 Universal Boulevard,FL,28.4602394,-81.4634846
32937,ELEC,4803 E Cactus Rd,AZ,33.596549,-111.977082
32938,ELEC,3297 17 Mile Dr,CA,36.569094,-121.951482
32939,ELEC,1100 Market St,CA,32.711748,-117.154331
32940,ELEC,2640 N Lakewood Blvd,CA,33.804719,-118.142235
32941,ELEC,4383 E Willow St,CA,33.804434,-118.14087
32942,ELEC,4353 E Willow St,CA,33.80468,-118.141362
32943,ELEC,3060 Olsen Drive,CA,37.318931,-121.946635
32944,ELEC,3060 Olsen Drive,CA,37.318808,-121.94651
32945,ELEC,24255 Pacific Coast Hwy,CA,34.039408,-118.706343
32946,ELEC,1700 NW 2nd Ave,FL,26.35195,-80.089974
32947,ELEC,Spanish River Blvd,FL,26.387376,-80.113585
32948,ELEC,568 NW Crane Terrace,FL,26.354818,-80.088955
32949,ELEC,818 State Hwy 105,IA,43.444676,-93.357879
32950,ELEC,237 Rock Harbor Rd,MA,41.79915,-69.9882
32951,ELEC,650 E Kendall St,MA,42.364605,-71.08098
32952,ELEC,415 American Legion Hwy,MA,42.420337,-71.002205
32953,ELEC,7100 Nicollet Ave,MN,44.873424,-93.278995
32954,ELEC,2559 Main St,NY,44.286465,-73.984314
32955,ELEC,688 Main St,NY,40.764429,-73.946793
32956,ELEC,3512 NY-434,NY,42.096362,-75.987614
32957,ELEC,383 Ruthven St,TX,29.755268,-95.37281
32958,ELEC,17655 Henderson Pass,TX,29.603402,-98.463309
32959,ELEC,17645 Henderson Pass,TX,29.603402,-98.463316
32960,ELEC,1700 Louisiana St,TX,29.752687,-95.371544
32961,ELEC,6455 Dallas Pkwy,TX,33.061901,-96.828381
32962,ELEC,527 Pioneer Rd,UT,40.525585,-111.87667
32963,ELEC,630 Baldwin Plaza Drive,WI,44.939605,-92.370884
32964,ELEC,Marsh & Lot 76 (WB),WI,43.079247,-89.42891
32965,ELEC,324 N Lake St,WI,43.07255,-89.39749
32966,ELEC,314 N Frances St,WI,43.072857,-89.39595
32967,ELEC,19802 62nd Ave S,WA,47.424157,-122.256343
32968,ELEC,1888 Verne Roberts Cir,CA,38.010438,-121.838187
32969,ELEC,22501 Chase,CA,33.580076,-117.73951
32970,ELEC,901 Main St,CO,39.221542,-105.997163
32971,ELEC,180 Fenway dr,FL,28.988595,-81.298928
32972,ELEC,800 Forest Street,FL,30.321346,-81.676818
32973,ELEC,43 River Rd,MA,42.691048,-71.19431
32974,ELEC,589 Ellicott St,NY,42.89578,-78.868307
32975,ELEC,134 High St,NY,42.901003,-78.863841
32976,ELEC,134 High St,NY,42.900863,-78.86391
32977,ELEC,134 High St,NY,42.901008,-78.863625
32978,ELEC,6605 Old Collamer Rd S,NY,43.090446,-76.08658
32979,ELEC,12854 Vista Del Norte,TX,29.561943,-98.509166
32980,ELEC,1818 Rogers Rd,TX,29.45132,-98.679162
32981,ELEC,2027 AIRWAY BLVD,TX,31.796476,-106.396836
32982,ELEC,6310 Wilhelmina Delco Drive,TX,30.32592,-97.708895
32983,ELEC,705 US 101,CA,40.00969,-123.79012
32984,ELEC,8701 Cuyamaca Street,CA,32.8344,-116.983376
32985,ELEC,611 Legacy Ct,NC,35.5521005,-77.3707543
32986,ELEC,365 Northridge Road,GA,33.980801,-84.3478411
32987,ELEC,3950 W Chandler Blvd,AZ,33.306995,-111.909676
32988,ELEC,12345 El Monte Rd,CA,37.360118,-122.130649
32989,ELEC,575 Zerex St,CO,39.943184,-105.809816
32990,ELEC,12 California  ave,NY,42.704114,-73.81374
32991,ELEC,422 Sand Creek Rd,NY,42.711889,-73.809738
32992,ELEC,12401 Jefferson Ave.,VA,37.11959,-76.50742
32993,ELEC,141 Washington Ave. EXT,NY,42.69456,-73.84844
32994,ELEC,313 SMITH HAVEN MALL,NY,40.86245,-73.12875
32995,ELEC,190 Vibe Way,CA,33.820527,-116.515217
32996,ELEC,3103 Gentian Blvd,GA,32.506032,-84.94138
32997,ELEC,1845 S Telegraph Rd,MI,42.613379,-83.306195
32998,ELEC,451 W Lincoln Ave,MI,42.483004,-83.109388
32999,ELEC,1827 Walnut Grove Ave,CA,34.0509,-118.08359
33000,ELEC,3346 Old Highway 395,CA,33.32967,-117.162428
33001,ELEC,4070 27th Ct SE,OR,44.893282,-123.001131
33002,ELEC,1000 Rufus Allen Blvd,CA,38.944034,-119.97306
33003,ELEC,602 W New England Ave,FL,28.595779,-81.35737
33004,ELEC,2438 Market Street NE,DC,38.922189,-76.953047
33005,ELEC,6705 Camino Arroyo,CA,37.001203,-121.554056
33006,ELEC,5406 Walnut Avenue,CA,33.689788,-117.769036
33007,ELEC,1700 17 Mile Dr,CA,36.568399,-121.951453
33008,ELEC,322 W Broadway,CA,33.768918,-118.195308
33009,ELEC,80 Anglers Dr,CO,40.468081,-106.827536
33010,ELEC,2170 S Colorado Blvd,CO,39.677465,-104.940437
33011,ELEC,16635 N Idaho Center Blvd,ID,43.614519,-116.514187
33012,ELEC,501 E Romeo Rd,IL,41.640037,-88.069976
33013,ELEC,7529 Corporate Blvd,LA,30.432253,-91.11118
33014,ELEC,11219 Grandview Ave,MD,39.03906,-77.05225
33015,ELEC,1875 Diamond Pkwy,MO,39.14206,-94.56234
33016,ELEC,100 Sandidge Way,NY,42.687836,-73.83313
33017,ELEC,2837 NW 36th St,OK,35.508071,-97.564033
33018,ELEC,500 Water Street,WI,43.290874,-89.72052
33019,ELEC,407 SW Broadway,OR,45.52138,-122.67861
33020,ELEC,1322 Canal Blvd,CA,37.905467,-122.364074
33021,ELEC,1501 CH Brandonshire Court,NC,36.051395,-79.909511
33022,ELEC,350 Sherman Ave,CA,37.426537,-122.143338
33023,ELEC,4825 Cypress St,CA,34.091435,-117.698988
33024,ELEC,6781 Londonderry Way,GA,33.570117,-84.5383
33025,ELEC,219 S 1st Ave,ID,43.518192,-114.313457
33026,ELEC,108 E Oak St,MD,39.408137,-79.409091
33027,ELEC,2 Care Dr,MA,42.590123,-72.482841
33028,ELEC,55 Railroad Pl,NY,43.08248,-73.78785
33029,ELEC,203 Broad St,NY,43.303116,-73.66215
33030,ELEC,22097 Cherry Ridge Rd,OH,39.406986,-82.406333
33031,ELEC,7400 GUILFORD DR,MD,39.39557,-77.40949
33032,ELEC,8701 Cuyamaca Street,CA,32.834532,-116.981799
33033,ELEC,8701 Cuyamaca Street,CA,32.834052,-116.981975
33034,ELEC,8701 Cuyamaca Street,CA,32.834742,-116.983287
33035,ELEC,8701 Cuyamaca Street,CA,32.834739,-116.981888
33036,ELEC,3999 University Drive,VA,38.8461467,-77.3051157
33037,ELEC,10455 Armstrong Street,VA,38.8407875,-77.3082469
33038,ELEC,358 Sherman Ave,CA,37.426656,-122.143414
33039,ELEC,6500 Arapahoe Avenue,CO,40.013634,-105.202156
33040,ELEC,1100 Cornerstone Blvd,FL,29.213434,-81.09837
33041,ELEC,30 Tozer Rd,MA,42.573367,-70.883481
33042,ELEC,26 Tozer Rd,MA,42.573469,-70.883522
33043,ELEC,211 Cross Rd,MA,41.646854,-71.0079
33044,ELEC,515 1st Ave,NE,41.853686,-103.660267
33045,ELEC,220 Harborside  Blvd,NY,42.825307,-73.931165
33046,ELEC,200 Harborside Dr,NY,42.824279,-73.932023
33047,ELEC,311 Pulteney St,NY,42.86009,-76.984375
33048,ELEC,1221 D St. NE,WA,47.318711,-122.225391
33049,ELEC,101499 Overseas Hwy,FL,25.11364,-80.42166
33050,ELEC,440 S Modoc St,CA,36.737095,-119.810327
33051,ELEC,709 W California Ave,CA,36.72103,-119.820745
33052,ELEC,838 Tulare St,CA,36.7256,-119.801622
33053,ELEC,2195 S Maud Ave,CA,36.71961,-119.802687
33054,ELEC,2255 S Plumas St,CA,36.719043,-119.810998
33055,ELEC,103 Strand St,PA,41.352782,-74.72758
33056,ELEC,7501 Schmidt Ln,CA,37.919334,-122.29911
33057,ELEC,1400 Maple St,CO,39.75129,-105.22476
33058,ELEC,227 E 2nd St,CO,40.393574,-105.07381
33059,ELEC,219 E 2nd St,CO,40.393536,-105.073944
33060,ELEC,201 SE Park St,FL,27.243217,-80.82837
33061,ELEC,9100 NW 36th St,FL,25.808663,-80.345159
33062,ELEC,6500 Lake Gray Blvd,FL,30.201983,-81.747994
33063,ELEC,Unnamed Road,IL,41.097495,-87.851747
33064,ELEC,11 Chestnut St,MA,42.857677,-70.924798
33065,ELEC,412 Main St,MA,42.706116,-73.18855
33066,ELEC,430 Main St,MA,42.706142,-73.18844
33067,ELEC,127 S Main St,MI,41.89786,-84.036359
33068,ELEC,202 E 100 N,UT,37.049057,-112.52448
33069,ELEC,28 N 100 E,UT,37.04852,-112.52637
33070,ELEC,2002 Linden Drive,WI,43.076508,-89.420074
33071,ELEC,4733 Sunset Blvd,CA,34.09825047,-118.2934008
33072,ELEC,5220 Town Center Boulevard,GA,33.97887457,-84.21511655
33073,ELEC,1201 Second Avenue,WA,47.606601,-122.337495
33074,ELEC,160 River Road,CT,41.585664,-71.991063
33075,ELEC,2350 S Main St,NC,35.800165,-80.288557
33076,ELEC,246 Altara Ave,FL,25.730988,-80.260187
33077,ELEC,1149 Harrisburg Pike,PA,40.225067,-77.15155
33078,ELEC,698 Downingtown Pike,PA,39.961206,-75.621863
33079,ELEC,1535 Alabama Ave SE,DC,38.845253,-76.981376
33080,ELEC,2832 Illinois Route 59,IL,41.713213,-88.206991
33081,ELEC,2832 Illinois Route 59,IL,41.715899,-88.206789
33082,ELEC,16535 Southwest Fwy,TX,29.590658,-95.626427
33083,ELEC,16535 Southwest Fwy,TX,29.589684,-95.624687
33084,ELEC,16535 Southwest Fwy,TX,29.591988,-95.624721
33085,ELEC,16535 Southwest Fwy,TX,29.592015,-95.624321
33086,ELEC,16535 Southwest Fwy,TX,29.592369,-95.624276
33087,ELEC,13800 GA-9,GA,34.117442,-84.271389
33088,ELEC,3200 S Las Vegas Blvd,NV,36.127492,-115.17149
33089,ELEC,17202 15th Ave NE,WA,47.754733,-122.312823
33090,ELEC,4058 US-95,NV,38.931352,-118.807647
33091,ELEC,3900 Portland Rd,OR,45.307987,-122.940051
33092,ELEC,2700 Portland Rd,OR,45.304287,-122.952076
33093,ELEC,35350 E Division Rd,OR,45.844697,-122.839127
33094,ELEC,148 MacFarland Ave,NV,36.577084,-115.66962
33096,ELEC,33 Chippewa Way,NH,43.944998,-71.503587
33097,ELEC,321 E Chapman Ave,CA,33.876576,-117.919365
33098,ELEC,802 N Lemon St,CA,33.876777,-117.919546
33099,ELEC,822 1st ave,IA,41.681508,-91.566817
33100,ELEC,4 Center St,ME,44.307141,-69.77699
33101,ELEC,225 South St,MA,42.709583,-73.21356
33102,ELEC,1791 Old Country Rd,NY,40.923448,-72.703416
33103,ELEC,10 Central Rd,NY,40.792194,-73.92455
33104,ELEC,5135 NE Columbia Blvd,OR,45.570467,-122.609239
33105,ELEC,905 Maple Street,CA,37.4880575,-122.2231609
33106,ELEC,55 Bridge St Bridge Street Parking Lot,NY,42.934452,-74.197338
33107,ELEC,1412A US-83,ND,47.618944,-101.267049
33108,ELEC,201 N 1st St,FL,29.648294,-81.6276
33109,ELEC,563 Northfield Ave,NJ,40.77032,-74.28109
33110,ELEC,160 Frontage Rd,NJ,40.71295,-74.16612
33111,ELEC,2832 1st Infantry Bde Loop,GA,32.344024,-84.978313
33112,ELEC,Marchant St,GA,32.359875,-84.970934
33113,ELEC,Riordan St,GA,32.353407,-84.97203
33114,ELEC,Chesney St,GA,32.35267,-84.970256
33115,ELEC,Riordan St,GA,32.353625,-84.972892
33116,ELEC,101-175 Baltzell Ave,GA,32.365154,-84.959038
33117,ELEC,421 N Main St,MA,42.34982,-72.68156
33118,ELEC,421 N Main St,MA,42.349798,-72.681684
33119,ELEC,15 Booth Dr,NY,44.69712,-73.498215
33120,ELEC,1216 Demonbreun St,TN,36.154393,-86.78763
33121,ELEC,1213 McGavock St,TN,36.154798,-86.787408
33122,ELEC,28 100 N,UT,37.048454,-112.52629
33123,ELEC,4430 W 5570 S,UT,40.65003,-111.9966
33124,ELEC,21111 N. 19th Avenue,AZ,33.68211,-112.097752
33125,ELEC,21111 N. 19th Avenue,AZ,33.677853,-112.098864
33126,ELEC,1000 International Dr,NJ,40.908788,-74.72488
33127,ELEC,5625 O'Donnell St,MD,39.279853,-76.546448
33128,ELEC,10215 Greenwood Avenue North,WA,47.7030756,-122.3556774
33129,ELEC,Two East 55th Street,NY,40.7613979,-73.9746128
33130,ELEC,50 Cheryl Lane,SC,33.0431518,-80.1293947
33131,ELEC,2000 Daniel Island Drive,SC,32.86883733,-79.91892815
33132,ELEC,711 E Perkins St,CA,39.151277,-123.194601
33133,ELEC,17874 GA-67,GA,32.406712,-81.761786
33134,ELEC,664 Spring St,MA,42.667538,-72.01287
33135,ELEC,115A Conz St,MA,42.311928,-72.62547
33136,ELEC,7215 Headley St SE,MI,42.956478,-85.487375
33137,ELEC,3665 Main St,NY,43.488052,-73.761925
33138,ELEC,2185 N Harper Street,OK,35.490674,-97.274275
33139,ELEC,3751 S 900 W,UT,40.689606,-111.91566
33140,ELEC,136 State St,VT,44.261566,-72.58335
33141,ELEC,6767 S. Clinton St.,CO,39.59369,-104.88263
33142,ELEC,2169 W. Redondo Beach Blvd.,CA,33.88727,-118.31617
33143,ELEC,30602 Santa Margarita Parkway,CA,33.64218,-117.59864
33144,ELEC,3300 S. Bristol Street,CA,33.70354,-117.88674
33145,ELEC,1 Camino Alto,CA,37.89389,-122.53033
33146,ELEC,24505 West Dorris Avenue,CA,36.25414,-120.23752
33147,ELEC,850 N Broadway,CA,34.06331,-118.23718
33148,ELEC,3200 NORTH RIDGE RD,MD,39.28201,-76.81916
33149,ELEC,1404 Woodbine Ave,TN,35.982143,-83.912201
33150,ELEC,545 Howard Baker Jr. Ave,TN,35.965185,-83.911493
33151,ELEC,2915 Island Home Ave,TN,35.95635022,-83.86753656
33152,ELEC,3131 Morris Ave,TN,35.961025,-83.962255
33153,ELEC,406 Walnut St,TN,35.965213,-83.920608
33154,ELEC,1400 Cherokee Blvd,TN,35.93195,-83.957123
33155,ELEC,500 State St,TN,35.965035,-83.917487
33156,ELEC,410 N Winston Rd,TN,35.930689,-84.047306
33159,ELEC,4420 Military Road East,WA,47.1054651,-122.3697298
33160,ELEC,49320 Wainstock Street,MI,42.52404226,-83.537692
33161,ELEC,400 Saginaw Dr,CA,37.503579,-122.220059
33162,ELEC,77 Willson St,MA,42.507124,-70.913682
33163,ELEC,8500 127th St E,MN,44.766017,-92.935866
33164,ELEC,Oak St,NY,42.883036,-78.871288
33165,ELEC,6205 Main St,NY,42.960476,-78.720009
33166,ELEC,4205 Main St,NY,42.960529,-78.720001
33167,ELEC,150 Crossways Park Dr. West,NY,40.807074,-73.488735
33168,ELEC,79 NE Skipanon Dr,OR,46.166625,-123.923713
33169,ELEC,816 14TH St.,TX,30.7067,-101.20571
33170,ELEC,70 South Euclid Ave,NY,41.03591,-71.94349
33171,ELEC,21820 Lassen National Park Hwy,CA,40.437746,-121.534196
33172,ELEC,26 S Main St,UT,37.67359,-112.157255
33173,ELEC,415 S 1st St,AR,36.329357,-94.116741
33174,ELEC,1327 W 12th St,CA,33.782256,-118.209458
33175,ELEC,590 Harcourt Ave,CA,36.603617,-121.852517
33176,ELEC,550 Harcourt Ave,CA,36.603543,-121.85252
33177,ELEC,306 Hunt Ave,CO,37.470081,-105.863825
33178,ELEC,701 Retreat Dr,FL,26.306555,-81.810862
33179,ELEC,4859 Warden Ave,HI,21.34476,-157.928651
33180,ELEC,2816 W Broadway St,MO,37.611984,-93.44078
33181,ELEC,2715 W Broadway St,MO,37.611965,-93.44067
33182,ELEC,2542 Cerrillos Rd,NM,35.656043,-105.981605
33183,ELEC,1190 S St Francis Dr,NM,35.672902,-105.955762
33184,ELEC,1100 S St Francis Dr,NM,35.673321,-105.955295
33185,ELEC,St. Francis @ Alta Vista OB,NM,35.670031,-105.955923
33186,ELEC,466 Old Santa Fe Trail,NM,35.682344,-105.938002
33187,ELEC,459 Old Santa Fe Trail,NM,35.682542,-105.937398
33188,ELEC,1209 Camino Carlos Rey,NM,35.657009,-105.982994
33189,ELEC,2550 Cerrillos Rd,NM,35.658493,-105.983015
33190,ELEC,Unnamed Road,NM,35.658538,-105.982922
33191,ELEC,301 E De Vargas St,NM,35.682737,-105.93589
33192,ELEC,300 E De Vargas St,NM,35.682813,-105.935546
33193,ELEC,402 Don Gaspar Ave,NM,35.683023,-105.940942
33194,ELEC,W De Vargas St,NM,35.684718,-105.941261
33195,ELEC,102 S Capitol Pl,NM,35.682982,-105.940886
33196,ELEC,21 Big Boom Rd,NY,43.295708,-73.67628
33197,ELEC,2925 Teaster Ln,TN,35.799548,-83.561381
33198,ELEC,12500 Shadowglen Trace,TX,30.360424,-97.534691
33199,ELEC,3700 S. MERIDIAN,WA,47.15598,-122.29757
33200,ELEC,3101 UNIVERSITY AVE,CA,32.74757,-117.12678
33201,ELEC,9210-9440 North Sheridan Blvd,CO,39.86435,-105.05244
33202,ELEC,2950 Horseblock Rd,NY,40.8262,-72.99042
33203,ELEC,808 North Route 59,IL,41.76915,-88.20774
33204,ELEC,1521 W Granada Blvd,FL,29.25815,-81.11366
33205,ELEC,1685 E Katella Ave,CA,33.80387,-117.89161
33206,ELEC,633 6th Street,CA,36.62357,-119.31346
33207,ELEC,Parking Lot 1st Street/ E. Front Street,CA,36.56817,-119.61246
33208,ELEC,36311 S Lassen Ave,CA,36.20709,-120.10081
33209,ELEC,"Police Department, 8770 S. Mendocino Ave",CA,36.60782,-119.54678
33210,ELEC,"Corner of H and 12th Street, approx. 1770 12th St",CA,36.59518,-119.4506
33211,ELEC,"City Parking Lot, 643 Quince Street",CA,36.75451,-120.38275
33212,ELEC,630 West Fresno Street,CA,36.62211,-119.68587
33213,ELEC,1675 NW St Lucie West Blvd,FL,27.31399,-80.40313
33214,ELEC,6675 BUSINESS CENTER DR,CO,39.56171,-104.91247
33215,ELEC,3344 Lake Tahoe Blvd,CA,38.94503,-119.96981
33216,ELEC,9400 RALSTON ROAD,CO,39.80117,-105.10315
33217,ELEC,14003 NE Woodinville Duvall Rd,WA,47.75422,-122.15115
33218,ELEC,345 Brughs Mill Rd,VA,37.45544,-79.83778
33219,ELEC,9885 Collier Blvd,FL,26.14908,-81.6875
33220,ELEC,2700 US-34,IL,41.70053,-88.31163
33221,ELEC,235 Fort Evans Road NE,VA,39.10914,-77.53838
33222,ELEC,630 COLONIAL PKWY,AL,33.23676,-86.80281
33223,ELEC,1080 EASTERN BLVD,AL,32.36606,-86.21456
33224,ELEC,200 N Cooper Drive,NC,36.33467,-78.44216
33225,ELEC,3200 FLAGLER AVENUE,FL,24.56119,-81.76364
33226,ELEC,6001 Coral Ridge Dr,FL,26.30482,-80.27775
33227,ELEC,180 N Lee Street,GA,33.04105,-83.94197
33228,ELEC,30800 LITTLE MACK AVE,MI,42.5222,-82.90668
33229,ELEC,5461 Factory Shops Blvd,FL,27.53748,-82.50739
33230,ELEC,1977 W Cleveland Avenue,CA,36.97527,-120.0818
33231,ELEC,3400 Floral Avenue,CA,36.57693,-119.63377
33232,ELEC,130 W EVANS ST,IA,41.69064,-92.00921
33233,ELEC,350 Park Ridge Road,MO,38.2222,-91.1552
33234,ELEC,14500 W. Colfax Ave,CO,39.7331,-105.15458
33235,ELEC,900 Diablo Avenue,CA,38.1031,-122.571
33236,ELEC,10000 Factory Shops Blv,MS,30.43054,-89.09767
